2.6500000e+01	4.9580974e-23
2.6625000e+01	5.1159424e-23
2.6750000e+01	4.9356456e-23
2.6875000e+01	4.8158913e-23
2.7000000e+01	4.8174202e-23
2.7125000e+01	4.5152894e-23
2.7250000e+01	4.6641768e-23
2.7375000e+01	5.2405329e-23
2.7500000e+01	6.2450368e-23
2.7625000e+01	5.7026512e-23
2.7750000e+01	4.9767565e-23
2.7875000e+01	4.6153895e-23
2.8000000e+01	4.6966610e-23
2.8125000e+01	4.5349129e-23
2.8250000e+01	6.8315417e-23
2.8375000e+01	6.3824094e-23
2.8500000e+01	5.0539362e-23
2.8625000e+01	4.9375866e-23
2.8750000e+01	4.7988634e-23
2.8875000e+01	4.8260577e-23
2.9000000e+01	4.7262398e-23
2.9125000e+01	4.6634022e-23
2.9250000e+01	4.6165039e-23
2.9375000e+01	4.5441078e-23
2.9500000e+01	4.7109826e-23
2.9625000e+01	5.0100781e-23
2.9750000e+01	5.1648502e-23
2.9875000e+01	5.6446283e-23
3.0000000e+01	4.7236418e-23
3.0125000e+01	5.0819658e-23
3.0250000e+01	4.4315751e-23
3.0375000e+01	4.0774282e-23
3.0500000e+01	3.7519981e-23
3.0625000e+01	3.4876057e-23
3.0750000e+01	3.4630994e-23
3.0875000e+01	3.6269961e-23
3.1000000e+01	3.7683075e-23
3.1125000e+01	3.7574271e-23
3.1250000e+01	3.5121881e-23
3.1375000e+01	3.4689408e-23
3.1500000e+01	3.4131284e-23
3.1625000e+01	3.1569600e-23
3.1750000e+01	2.9739403e-23
3.1875000e+01	3.0227595e-23
3.2000000e+01	3.0352848e-23
3.2125000e+01	2.8163159e-23
3.2250000e+01	4.8261811e-23
3.2375000e+01	5.4413353e-23
3.2500000e+01	3.2600074e-23
3.2625000e+01	2.6345099e-23
3.2750000e+01	2.6723467e-23
3.2875000e+01	2.4032143e-23
3.3000000e+01	2.4917371e-23
3.3125000e+01	2.6087263e-23
3.3250000e+01	2.6536894e-23
3.3375000e+01	2.7553743e-23
3.3500000e+01	3.0141558e-23
3.3625000e+01	2.7600229e-23
3.3750000e+01	2.6225486e-23
3.3875000e+01	2.6740193e-23
3.4000000e+01	2.5219206e-23
3.4125000e+01	2.5050060e-23
3.4250000e+01	2.4717247e-23
3.4375000e+01	2.2482403e-23
3.4500000e+01	2.2384045e-23
3.4625000e+01	2.1228744e-23
3.4750000e+01	2.1586179e-23
3.4875000e+01	2.2146673e-23
3.5000000e+01	2.0968327e-23
3.5125000e+01	1.9601521e-23
3.5250000e+01	2.0330361e-23
3.5375000e+01	2.0980641e-23
3.5500000e+01	2.2072689e-23
3.5625000e+01	4.3010869e-23
3.5750000e+01	5.5555623e-23
3.5875000e+01	2.7401296e-23
3.6000000e+01	2.0694405e-23
3.6125000e+01	2.0284487e-23
3.6250000e+01	1.9725795e-23
3.6375000e+01	2.1432266e-23
3.6500000e+01	2.1444757e-23
3.6625000e+01	2.2294654e-23
3.6750000e+01	2.1157348e-23
3.6875000e+01	2.1141813e-23
3.7000000e+01	2.0555736e-23
3.7125000e+01	1.8997421e-23
3.7250000e+01	1.7878948e-23
3.7375000e+01	1.7092750e-23
3.7500000e+01	1.7096587e-23
3.7625000e+01	1.6705450e-23
3.7750000e+01	1.6949873e-23
3.7875000e+01	1.8451148e-23
3.8000000e+01	1.8694725e-23
3.8125000e+01	1.7409593e-23
3.8250000e+01	1.6271610e-23
3.8375000e+01	1.7351813e-23
3.8500000e+01	1.8958706e-23
3.8625000e+01	1.6808292e-23
3.8750000e+01	1.6341576e-23
3.8875000e+01	1.7113233e-23
3.9000000e+01	1.6573346e-23
3.9125000e+01	1.4561313e-23
3.9250000e+01	1.6146934e-23
3.9375000e+01	1.6747743e-23
3.9500000e+01	1.5769582e-23
3.9625000e+01	1.6134642e-23
3.9750000e+01	1.6851301e-23
3.9875000e+01	1.7326651e-23
4.0000000e+01	1.8552470e-23
4.0125000e+01	1.8198554e-23
4.0250000e+01	1.7402159e-23
4.0375000e+01	2.4648955e-23
4.0500000e+01	2.2629762e-23
4.0625000e+01	1.4817653e-23
4.0750000e+01	1.4810419e-23
4.0875000e+01	1.8585528e-23
4.1000000e+01	1.8194244e-23
4.1125000e+01	1.5894794e-23
4.1250000e+01	1.5251182e-23
4.1375000e+01	1.5057291e-23
4.1500000e+01	1.4752795e-23
4.1625000e+01	1.4394376e-23
4.1750000e+01	1.4606240e-23
4.1875000e+01	1.3831315e-23
4.2000000e+01	1.3349492e-23
4.2125000e+01	1.3257571e-23
4.2250000e+01	1.3888155e-23
4.2375000e+01	1.4298937e-23
4.2500000e+01	1.3832318e-23
4.2625000e+01	1.3198059e-23
4.2750000e+01	1.9398813e-23
4.2875000e+01	2.4796903e-23
4.3000000e+01	1.6907116e-23
4.3125000e+01	1.3491118e-23
4.3250000e+01	1.4011084e-23
4.3375000e+01	1.3769128e-23
4.3500000e+01	1.3419441e-23
4.3625000e+01	1.2470665e-23
4.3750000e+01	1.1917730e-23
4.3875000e+01	1.2527498e-23
4.4000000e+01	1.2759851e-23
4.4125000e+01	1.2978143e-23
4.4250000e+01	1.3066191e-23
4.4375000e+01	1.8325787e-23
4.4500000e+01	2.0292235e-23
4.4625000e+01	1.2678695e-23
4.4750000e+01	1.1122601e-23
4.4875000e+01	1.2259608e-23
4.5000000e+01	1.2161419e-23
4.5125000e+01	1.1626521e-23
4.5250000e+01	1.2774259e-23
4.5375000e+01	1.2599743e-23
4.5500000e+01	1.2126510e-23
4.5625000e+01	1.3197111e-23
4.5750000e+01	1.1823637e-23
4.5875000e+01	1.1439921e-23
4.6000000e+01	1.2055165e-23
4.6125000e+01	1.1781848e-23
4.6250000e+01	1.2235715e-23
4.6375000e+01	1.2377208e-23
4.6500000e+01	1.2835929e-23
4.6625000e+01	1.2573329e-23
4.6750000e+01	1.2885126e-23
4.6875000e+01	1.2802704e-23
4.7000000e+01	1.1686401e-23
4.7125000e+01	1.1916843e-23
4.7250000e+01	1.2553790e-23
4.7375000e+01	1.1226312e-23
4.7500000e+01	1.0742330e-23
4.7625000e+01	1.1634523e-23
4.7750000e+01	1.1261821e-23
4.7875000e+01	1.1672693e-23
4.8000000e+01	1.1666594e-23
4.8125000e+01	1.0442272e-23
4.8250000e+01	1.0518221e-23
4.8375000e+01	1.0769130e-23
4.8500000e+01	1.1058353e-23
4.8625000e+01	1.1374227e-23
4.8750000e+01	1.1187638e-23
4.8875000e+01	1.0526685e-23
4.9000000e+01	9.7949494e-24
4.9125000e+01	9.6958824e-24
4.9250000e+01	1.0229591e-23
4.9375000e+01	1.0350839e-23
4.9500000e+01	1.0094368e-23
4.9625000e+01	1.0121070e-23
4.9750000e+01	1.0957828e-23
4.9875000e+01	1.0180807e-23
5.0000000e+01	1.0150240e-23
5.0125000e+01	9.9786592e-24
5.0250000e+01	9.8631144e-24
5.0375000e+01	1.0438665e-23
5.0500000e+01	1.0315182e-23
5.0625000e+01	9.4631734e-24
5.0750000e+01	9.7239800e-24
5.0875000e+01	9.2076240e-24
5.1000000e+01	9.3201488e-24
5.1125000e+01	8.9355928e-24
5.1250000e+01	9.3678715e-24
5.1375000e+01	9.3095538e-24
5.1500000e+01	8.5820100e-24
5.1625000e+01	8.6345098e-24
5.1750000e+01	9.0008394e-24
5.1875000e+01	9.6038533e-24
5.2000000e+01	9.3319128e-24
5.2125000e+01	9.0688391e-24
5.2250000e+01	8.9520013e-24
5.2375000e+01	8.9191092e-24
5.2500000e+01	1.2221995e-23
5.2625000e+01	1.1684282e-23
5.2750000e+01	8.9126129e-24
5.2875000e+01	8.7208927e-24
5.3000000e+01	8.5233775e-24
5.3125000e+01	8.4154821e-24
5.3250000e+01	9.0069510e-24
5.3375000e+01	9.6847839e-24
5.3500000e+01	8.8887744e-24
5.3625000e+01	9.0079830e-24
5.3750000e+01	9.9624636e-24
5.3875000e+01	9.1853358e-24
5.4000000e+01	9.4520643e-24
5.4125000e+01	8.8667070e-24
5.4250000e+01	8.6532331e-24
5.4375000e+01	8.6135563e-24
5.4500000e+01	8.7440120e-24
5.4625000e+01	8.4626771e-24
5.4750000e+01	8.4197373e-24
5.4875000e+01	8.5565168e-24
5.5000000e+01	8.4593407e-24
5.5125000e+01	8.7434259e-24
5.5250000e+01	8.3606432e-24
5.5375000e+01	8.5814363e-24
5.5500000e+01	8.5495690e-24
5.5625000e+01	7.5453974e-24
5.5750000e+01	7.8095558e-24
5.5875000e+01	8.1914114e-24
5.6000000e+01	8.8840132e-24
5.6125000e+01	8.6883336e-24
5.6250000e+01	8.5743842e-24
5.6375000e+01	8.6078131e-24
5.6500000e+01	1.0009816e-23
5.6625000e+01	1.2088177e-23
5.6750000e+01	9.4811116e-24
5.6875000e+01	8.9737792e-24
5.7000000e+01	9.0595913e-24
5.7125000e+01	8.2454043e-24
5.7250000e+01	8.5494855e-24
5.7375000e+01	8.6178150e-24
5.7500000e+01	8.5227704e-24
5.7625000e+01	8.8285098e-24
5.7750000e+01	8.7935478e-24
5.7875000e+01	8.6944284e-24
5.8000000e+01	7.9474279e-24
5.8125000e+01	7.8638078e-24
5.8250000e+01	7.9234959e-24
5.8375000e+01	8.5585717e-24
5.8500000e+01	8.3174125e-24
5.8625000e+01	8.6082881e-24
5.8750000e+01	8.1017134e-24
5.8875000e+01	8.4036710e-24
5.9000000e+01	8.9795389e-24
5.9125000e+01	8.8397007e-24
5.9250000e+01	8.0746097e-24
5.9375000e+01	9.7171200e-24
5.9500000e+01	1.3054283e-23
5.9625000e+01	1.3134519e-23
5.9750000e+01	1.2396173e-23
5.9875000e+01	1.3433026e-23
6.0000000e+01	1.6295072e-23
6.0125000e+01	2.1135962e-23
6.0250000e+01	2.6344361e-23
6.0375000e+01	1.7034681e-23
6.0500000e+01	1.0146619e-23
6.0625000e+01	7.9790301e-24
6.0750000e+01	8.0682076e-24
6.0875000e+01	7.7973344e-24
6.1000000e+01	8.0965662e-24
6.1125000e+01	7.9876468e-24
6.1250000e+01	7.6823004e-24
6.1375000e+01	6.8339609e-24
6.1500000e+01	7.5221035e-24
6.1625000e+01	7.4725000e-24
6.1750000e+01	7.2100903e-24
6.1875000e+01	7.0724032e-24
6.2000000e+01	7.1831784e-24
6.2125000e+01	7.1805184e-24
6.2250000e+01	6.9955408e-24
6.2375000e+01	6.9713265e-24
6.2500000e+01	7.1225821e-24
6.2625000e+01	7.0921500e-24
6.2750000e+01	7.3442159e-24
6.2875000e+01	7.2274756e-24
6.3000000e+01	6.8985513e-24
6.3125000e+01	7.0951527e-24
6.3250000e+01	6.9901550e-24
6.3375000e+01	6.7353001e-24
6.3500000e+01	5.9906468e-24
6.3625000e+01	6.4971753e-24
6.3750000e+01	6.9210672e-24
6.3875000e+01	7.0446346e-24
6.4000000e+01	6.4701401e-24
6.4125000e+01	7.8445098e-24
6.4250000e+01	1.1041277e-23
6.4375000e+01	9.2271347e-24
6.4500000e+01	7.9817477e-24
6.4625000e+01	8.7036703e-24
6.4750000e+01	8.5682540e-24
6.4875000e+01	7.4253307e-24
6.5000000e+01	7.2914041e-24
6.5125000e+01	6.7831133e-24
6.5250000e+01	6.6908190e-24
6.5375000e+01	6.6837378e-24
6.5500000e+01	6.7702919e-24
6.5625000e+01	6.7489257e-24
6.5750000e+01	6.3965421e-24
6.5875000e+01	6.8396629e-24
6.6000000e+01	7.1813546e-24
6.6125000e+01	6.6381361e-24
6.6250000e+01	6.9348920e-24
6.6375000e+01	6.9099157e-24
6.6500000e+01	6.7514631e-24
6.6625000e+01	6.8520696e-24
6.6750000e+01	6.2414047e-24
6.6875000e+01	6.6379296e-24
6.7000000e+01	6.5902041e-24
6.7125000e+01	6.3076046e-24
6.7250000e+01	6.5765364e-24
6.7375000e+01	6.7552192e-24
6.7500000e+01	6.4792534e-24
6.7625000e+01	6.6972801e-24
6.7750000e+01	7.2228632e-24
6.7875000e+01	6.9784603e-24
6.8000000e+01	6.0710291e-24
6.8125000e+01	6.7007369e-24
6.8250000e+01	6.7995661e-24
6.8375000e+01	6.8779385e-24
6.8500000e+01	6.7069084e-24
6.8625000e+01	6.8532124e-24
6.8750000e+01	7.4988812e-24
6.8875000e+01	6.7187002e-24
6.9000000e+01	6.3630741e-24
6.9125000e+01	6.2901977e-24
6.9250000e+01	6.6080083e-24
6.9375000e+01	7.0143343e-24
6.9500000e+01	6.8603392e-24
6.9625000e+01	6.4460046e-24
6.9750000e+01	7.1801796e-24
6.9875000e+01	6.7844056e-24
7.0000000e+01	6.6193027e-24
7.0125000e+01	7.4589916e-24
7.0250000e+01	6.8964663e-24
7.0375000e+01	6.5684496e-24
7.0500000e+01	5.8037205e-24
7.0625000e+01	5.7591001e-24
7.0750000e+01	6.2299406e-24
7.0875000e+01	6.5074419e-24
7.1000000e+01	6.6097362e-24
7.1125000e+01	6.5551563e-24
7.1250000e+01	7.2429285e-24
7.1375000e+01	6.9715280e-24
7.1500000e+01	6.1713883e-24
7.1625000e+01	6.2741429e-24
7.1750000e+01	6.6979121e-24
7.1875000e+01	6.6374229e-24
7.2000000e+01	6.0337435e-24
7.2125000e+01	6.5723653e-24
7.2250000e+01	6.2991270e-24
7.2375000e+01	6.2623752e-24
7.2500000e+01	6.1931234e-24
7.2625000e+01	6.1841110e-24
7.2750000e+01	6.5923601e-24
7.2875000e+01	6.3031376e-24
7.3000000e+01	6.2614066e-24
7.3125000e+01	5.9501648e-24
7.3250000e+01	6.0155700e-24
7.3375000e+01	6.2376826e-24
7.3500000e+01	6.4613818e-24
7.3625000e+01	6.3357408e-24
7.3750000e+01	6.4964687e-24
7.3875000e+01	5.8315480e-24
7.4000000e+01	5.8639823e-24
7.4125000e+01	6.0301883e-24
7.4250000e+01	5.9491261e-24
7.4375000e+01	5.9899791e-24
7.4500000e+01	6.2574775e-24
7.4625000e+01	6.3054488e-24
7.4750000e+01	6.3650012e-24
7.4875000e+01	6.2331223e-24
7.5000000e+01	6.2734650e-24
7.5125000e+01	5.5175904e-24
7.5250000e+01	5.7615211e-24
7.5375000e+01	5.9210724e-24
7.5500000e+01	6.7476020e-24
7.5625000e+01	6.2967681e-24
7.5750000e+01	5.9072592e-24
7.5875000e+01	5.6786504e-24
7.6000000e+01	6.3019408e-24
7.6125000e+01	6.1189225e-24
7.6250000e+01	5.4282474e-24
7.6375000e+01	5.8495602e-24
7.6500000e+01	6.3127483e-24
7.6625000e+01	5.8982424e-24
7.6750000e+01	6.4591280e-24
7.6875000e+01	6.3683656e-24
7.7000000e+01	6.4314817e-24
7.7125000e+01	6.0671790e-24
7.7250000e+01	6.1209857e-24
7.7375000e+01	6.0077058e-24
7.7500000e+01	6.2354892e-24
7.7625000e+01	5.8748051e-24
7.7750000e+01	5.7987212e-24
7.7875000e+01	6.0286482e-24
7.8000000e+01	6.2097170e-24
7.8125000e+01	6.1285111e-24
7.8250000e+01	6.0439128e-24
7.8375000e+01	5.8729107e-24
7.8500000e+01	5.8263213e-24
7.8625000e+01	6.0501926e-24
7.8750000e+01	6.0524128e-24
7.8875000e+01	5.8072707e-24
7.9000000e+01	5.8330726e-24
7.9125000e+01	5.6976514e-24
7.9250000e+01	5.8849991e-24
7.9375000e+01	5.9932010e-24
7.9500000e+01	6.0814838e-24
7.9625000e+01	5.8429437e-24
7.9750000e+01	5.8528860e-24
7.9875000e+01	5.7406153e-24
8.0000000e+01	5.7941903e-24
8.0125000e+01	6.1507409e-24
8.0250000e+01	6.4462609e-24
8.0375000e+01	6.3465103e-24
8.0500000e+01	6.5228583e-24
8.0625000e+01	6.6849962e-24
8.0750000e+01	7.5323062e-24
8.0875000e+01	7.5580879e-24
8.1000000e+01	6.3473528e-24
8.1125000e+01	5.6380423e-24
8.1250000e+01	5.8518155e-24
8.1375000e+01	6.0931052e-24
8.1500000e+01	6.1363432e-24
8.1625000e+01	6.2495503e-24
8.1750000e+01	5.9153856e-24
8.1875000e+01	6.2374028e-24
8.2000000e+01	6.0283487e-24
8.2125000e+01	5.4253522e-24
8.2250000e+01	5.7694432e-24
8.2375000e+01	5.7672707e-24
8.2500000e+01	5.7666747e-24
8.2625000e+01	6.0953089e-24
8.2750000e+01	5.9797498e-24
8.2875000e+01	5.8430377e-24
8.3000000e+01	6.0092571e-24
8.3125000e+01	5.7396986e-24
8.3250000e+01	6.0254768e-24
8.3375000e+01	5.8212609e-24
8.3500000e+01	5.6654897e-24
8.3625000e+01	5.8231539e-24
8.3750000e+01	6.5753347e-24
8.3875000e+01	5.9333588e-24
8.4000000e+01	6.0108170e-24
8.4125000e+01	5.7499182e-24
8.4250000e+01	5.6111357e-24
8.4375000e+01	5.7193420e-24
8.4500000e+01	5.8846407e-24
8.4625000e+01	5.7710834e-24
8.4750000e+01	5.1172571e-24
8.4875000e+01	5.5527603e-24
8.5000000e+01	6.2356598e-24
8.5125000e+01	5.7545125e-24
8.5250000e+01	5.8769070e-24
8.5375000e+01	5.8780443e-24
8.5500000e+01	5.8090192e-24
8.5625000e+01	6.3998239e-24
8.5750000e+01	6.2296411e-24
8.5875000e+01	5.5239697e-24
8.6000000e+01	5.3462445e-24
8.6125000e+01	5.6353324e-24
8.6250000e+01	5.8651829e-24
8.6375000e+01	6.1408240e-24
8.6500000e+01	6.1128799e-24
8.6625000e+01	5.7243701e-24
8.6750000e+01	5.5139630e-24
8.6875000e+01	5.1844223e-24
8.7000000e+01	5.1294274e-24
8.7125000e+01	5.5882385e-24
8.7250000e+01	5.9927356e-24
8.7375000e+01	6.1900568e-24
8.7500000e+01	5.5303944e-24
8.7625000e+01	5.5764442e-24
8.7750000e+01	5.9099151e-24
8.7875000e+01	5.7865006e-24
8.8000000e+01	5.5433313e-24
8.8125000e+01	5.4621096e-24
8.8250000e+01	6.0542223e-24
8.8375000e+01	6.1508210e-24
8.8500000e+01	5.8194522e-24
8.8625000e+01	6.2748201e-24
8.8750000e+01	6.6508815e-24
8.8875000e+01	7.0110566e-24
8.9000000e+01	6.8045802e-24
8.9125000e+01	6.8196740e-24
8.9250000e+01	7.4057353e-24
8.9375000e+01	7.7159494e-24
8.9500000e+01	7.6681442e-24
8.9625000e+01	7.5359171e-24
8.9750000e+01	7.4283559e-24
8.9875000e+01	7.5709079e-24
9.0000000e+01	7.2423912e-24
9.0125000e+01	6.7409545e-24
9.0250000e+01	6.3690232e-24
9.0375000e+01	6.1499701e-24
9.0500000e+01	6.1060522e-24
9.0625000e+01	6.1905909e-24
9.0750000e+01	6.1909551e-24
9.0875000e+01	6.0932617e-24
9.1000000e+01	6.3543264e-24
9.1125000e+01	6.1166199e-24
9.1250000e+01	6.0500072e-24
9.1375000e+01	5.8553384e-24
9.1500000e+01	5.9407098e-24
9.1625000e+01	5.5261857e-24
9.1750000e+01	5.4856576e-24
9.1875000e+01	5.3323913e-24
9.2000000e+01	5.7348033e-24
9.2125000e+01	5.5168065e-24
9.2250000e+01	5.4038583e-24
9.2375000e+01	5.6674049e-24
9.2500000e+01	6.1592731e-24
9.2625000e+01	6.0164145e-24
9.2750000e+01	5.8550012e-24
9.2875000e+01	6.0434242e-24
9.3000000e+01	5.7312548e-24
9.3125000e+01	5.4798382e-24
9.3250000e+01	5.2560234e-24
9.3375000e+01	5.3024819e-24
9.3500000e+01	5.2716853e-24
9.3625000e+01	5.1746830e-24
9.3750000e+01	5.6685921e-24
9.3875000e+01	5.8329542e-24
9.4000000e+01	5.8596395e-24
9.4125000e+01	5.6503920e-24
9.4250000e+01	5.3455198e-24
9.4375000e+01	5.8257032e-24
9.4500000e+01	5.7617574e-24
9.4625000e+01	5.7160306e-24
9.4750000e+01	5.5236003e-24
9.4875000e+01	5.5712760e-24
9.5000000e+01	5.3427866e-24
9.5125000e+01	5.6136600e-24
9.5250000e+01	5.3830159e-24
9.5375000e+01	5.3143375e-24
9.5500000e+01	5.3826606e-24
9.5625000e+01	5.2743407e-24
9.5750000e+01	5.3015460e-24
9.5875000e+01	5.8143379e-24
9.6000000e+01	5.4846073e-24
9.6125000e+01	5.6889264e-24
9.6250000e+01	5.6850103e-24
9.6375000e+01	5.4084674e-24
9.6500000e+01	4.8970809e-24
9.6625000e+01	5.4099219e-24
9.6750000e+01	5.7133478e-24
9.6875000e+01	5.3140999e-24
9.7000000e+01	5.2711195e-24
9.7125000e+01	5.1729218e-24
9.7250000e+01	5.3236641e-24
9.7375000e+01	5.4646571e-24
9.7500000e+01	5.7605122e-24
9.7625000e+01	5.9924448e-24
9.7750000e+01	5.5359282e-24
9.7875000e+01	5.5780667e-24
9.8000000e+01	5.7396516e-24
9.8125000e+01	5.6680665e-24
9.8250000e+01	5.8142972e-24
9.8375000e+01	5.9878054e-24
9.8500000e+01	5.8866762e-24
9.8625000e+01	5.4922345e-24
9.8750000e+01	5.7101932e-24
9.8875000e+01	5.7829334e-24
9.9000000e+01	5.6583912e-24
9.9125000e+01	5.4258088e-24
9.9250000e+01	5.3028672e-24
9.9375000e+01	5.4952258e-24
9.9500000e+01	5.6174877e-24
9.9625000e+01	5.3552056e-24
9.9750000e+01	5.2320417e-24
9.9875000e+01	7.5347504e-24
1.0000000e+02	1.0112672e-23
1.0012500e+02	5.9056692e-24
1.0025000e+02	5.4643124e-24
1.0037500e+02	5.7712992e-24
1.0050000e+02	5.1771897e-24
1.0062500e+02	5.1444606e-24
1.0075000e+02	5.2654103e-24
1.0087500e+02	5.4531130e-24
1.0100000e+02	5.6189772e-24
1.0112500e+02	5.3818852e-24
1.0125000e+02	5.0246202e-24
1.0137500e+02	5.1619278e-24
1.0150000e+02	5.4889939e-24
1.0162500e+02	5.3477503e-24
1.0175000e+02	5.5892394e-24
1.0187500e+02	5.4454398e-24
1.0200000e+02	5.3247773e-24
1.0212500e+02	5.6531838e-24
1.0225000e+02	5.1833243e-24
1.0237500e+02	4.7138713e-24
1.0250000e+02	5.1366752e-24
1.0262500e+02	5.0891896e-24
1.0275000e+02	5.4683779e-24
1.0287500e+02	5.2912266e-24
1.0300000e+02	5.1151478e-24
1.0312500e+02	5.0348240e-24
1.0325000e+02	5.4037270e-24
1.0337500e+02	5.0410845e-24
1.0350000e+02	5.0445645e-24
1.0362500e+02	5.3519793e-24
1.0375000e+02	5.1291147e-24
1.0387500e+02	4.8344946e-24
1.0400000e+02	5.1616232e-24
1.0412500e+02	5.2942925e-24
1.0425000e+02	5.2492755e-24
1.0437500e+02	5.2125848e-24
1.0450000e+02	5.0249362e-24
1.0462500e+02	5.0778687e-24
1.0475000e+02	4.8810097e-24
1.0487500e+02	4.6360405e-24
1.0500000e+02	5.0435153e-24
1.0512500e+02	5.2193064e-24
1.0525000e+02	5.2492518e-24
1.0537500e+02	5.2358378e-24
1.0550000e+02	5.2650221e-24
1.0562500e+02	5.2283281e-24
1.0575000e+02	5.2429511e-24
1.0587500e+02	5.0066308e-24
1.0600000e+02	5.3291724e-24
1.0612500e+02	5.2115646e-24
1.0625000e+02	5.9130050e-24
1.0637500e+02	5.8030652e-24
1.0650000e+02	5.0301756e-24
1.0662500e+02	4.9342298e-24
1.0675000e+02	4.9639495e-24
1.0687500e+02	4.9738922e-24
1.0700000e+02	5.2075578e-24
